[Data]
X [ m ] (X Coordinate), Y [ m ] (Y Coordinate), Z [ m ] (Z Coordinate), Absolute Pressure [ Pa ], Force X [ N ], Force Y [ N ], Force Z [ N ]
3.17499973e-003, -8.36994573e-002, 7.42478788e-001, 9.44266563e+004, 2.63303500e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 7.44062722e-001, 9.44151719e+004, 1.21762026e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.29231367e-002, 7.36404002e-001, 9.43685000e+004, 2.47544181e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 7.40899026e-001, 9.44249141e+004, -9.12103616e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.21792856e-002, 7.43553281e-001, 9.44650859e+004, -1.79606527e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.30904245e-002, 7.37916589e-001, 9.44517422e+004, -2.26577222e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 7.44968534e-001, 9.43887734e+004, -8.92843679e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 7.36829519e-001, 9.43590313e+004, -1.23446994e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 7.30274200e-001, 9.43205078e+004, -9.60073620e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.25441107e-002, 7.31979609e-001, 9.43313906e+004, -2.14505084e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.12354386e-002, 7.28261352e-001, 9.42959609e+004, -1.37751857e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 7.50992060e-001, 9.44051719e+004, -6.67180307e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.17396641e-002, 7.48649418e-001, 9.43817656e+004, -1.52098024e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.08581263e-002, 7.52156734e-001, 9.44203516e+004, -8.94507673e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 7.55383313e-001, 9.45222266e+004, -4.96295653e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 7.49794245e-001, 9.44641953e+004, 9.48407035e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.25458691e-002, 7.47918308e-001, 9.44654531e+004, 1.85543057e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.24515671e-002, 7.52821028e-001, 9.45147344e+004, 1.67300552e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 7.54556596e-001, 9.45136172e+004, 7.73845566e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 7.59258628e-001, 9.45106094e+004, -7.22716376e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 7.63056099e-001, 9.45125078e+004, -6.47412892e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.27988461e-002, 7.61265635e-001, 9.45944766e+004, -1.79041382e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.16115439e-002, 7.55808532e-001, 9.45769766e+004, -1.24314381e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -1.73987389e-001, 7.40970433e-001, 9.29649531e+004, -7.12681096e-003, -6.29688380e-003, 4.50815633e-003
-3.17499973e-003, -1.71586350e-001, 7.39306033e-001, 7.92615000e+004, -1.94375172e-001, 0.00000000e+000, 0.00000000e+000
-6.81728125e-007, -1.74023464e-001, 7.40920007e-001, 1.15154102e+005, -8.07934697e-008, 2.53599167e-001, -1.81557029e-001
-3.17499973e-003, -1.72189862e-001, 7.43481159e-001, 9.62290313e+004, 1.13495421e-002, 4.98347543e-003, -3.56779504e-003
3.17499973e-003, -1.74125433e-001, 7.40777612e-001, 9.24676094e+004, 8.81364197e-003, -7.55200488e-003, 5.40683931e-003
3.17499973e-003, -1.72381133e-001, 7.43214011e-001, 9.60927422e+004, -1.01755792e-002, 4.86960728e-003, -3.48628662e-003
3.17499973e-003, -1.71771511e-001, 7.38888741e-001, 7.93490313e+004, 1.97752222e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 8.43631804e-001, 9.36539531e+004, 2.19118427e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 8.38307381e-001, 9.39164219e+004, 1.29589420e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.24156776e-002, 8.40998530e-001, 9.35630000e+004, 4.09966409e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.30982774e-002, 8.47819269e-001, 9.26962969e+004, 6.85313791e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 8.48791897e-001, 9.34247422e+004, 1.71077028e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 8.36422563e-001, 9.39917500e+004, -6.84791990e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.05685893e-002, 8.37933660e-001, 9.39448281e+004, -1.16488347e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.14187527e-002, 8.34531128e-001, 9.40585547e+004, -1.86010990e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 8.40181530e-001, 9.39022266e+004, -7.97527563e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 8.32627714e-001, 9.42641797e+004, -9.66126751e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 8.26824248e-001, 9.41983125e+004, 7.94093683e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 8.23121011e-001, 9.43803203e+004, 9.67539195e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.18286017e-002, 8.24920058e-001, 9.43115391e+004, 1.68375876e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.17096978e-002, 8.29318404e-001, 9.41165156e+004, 1.86971258e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 8.30507874e-001, 9.41316641e+004, 7.08118267e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 8.34360540e-001, 9.41125469e+004, 7.41290580e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.09920803e-002, 8.32882643e-001, 9.41381250e+004, 1.26681169e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.18789080e-002, 8.36401761e-001, 9.39535859e+004, 2.28749420e-002, 0.00000000e+000, 0.00000000e+000
1.40052289e-005, -8.34010988e-002, 8.67500007e-001, 1.17024414e+005, -7.95635970e-007, 1.49594918e-001, -2.26629332e-001
3.17499973e-003, -8.34010988e-002, 8.67500007e-001, 1.00714844e+005, -2.37271674e-002, 5.81829250e-003, -3.38815376e-002
3.17499973e-003, -8.48639607e-002, 8.65456700e-001, 9.65948672e+004, -6.78298110e-003, 5.20131877e-003, -3.72379296e-003
-3.17499973e-003, -8.34010988e-002, 8.67500007e-001, 1.08033648e+005, 1.18660532e-001, 2.43982784e-002, -8.84569660e-002
3.24603170e-005, -7.81998709e-002, 8.67500007e-001, 1.18489625e+005, 0.00000000e+000, 0.00000000e+000, -2.56769627e-001
2.03559175e-004, -8.60025957e-002, 8.63866270e-001, 1.16835016e+005, -9.71197167e-008, 1.83577389e-001, -1.31427631e-001
-3.17499973e-003, -8.59840810e-002, 8.63892138e-001, 1.01828844e+005, 8.07063356e-002, 3.39963101e-002, -2.43387204e-002
-3.17499973e-003, -7.81355202e-002, 8.62791121e-001, 8.59878828e+004, -1.80735275e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.41173679e-002, 8.59546304e-001, 8.57594375e+004, -2.09158093e-001, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 8.58057082e-001, 9.20311328e+004, -4.19011712e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 8.67500007e-001, 1.02729070e+005, 3.06593198e-002, 0.00000000e+000, -2.08836254e-002
3.17499973e-003, -7.81355202e-002, 8.62048328e-001, 8.98180313e+004, 4.09287699e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.06050301e-002, 8.59026372e-001, 9.07497188e+004, 6.59301206e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.14389810e-002, 8.64181101e-001, 8.27412422e+004, 1.82112500e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 8.57409656e-001, 9.20665156e+004, 1.88282337e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 8.67500007e-001, 9.85008984e+004, -1.88715663e-002, 0.00000000e+000, -8.80012661e-003
-3.17499973e-003, -7.81355202e-002, 8.44715834e-001, 9.36254453e+004, -1.56051852e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.26602280e-002, 8.46075773e-001, 9.29947422e+004, -5.59863150e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.13869685e-002, 8.41329515e-001, 9.38174531e+004, -2.15116404e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 8.49378169e-001, 9.32842969e+004, -1.84524190e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 8.53789330e-001, 9.27221484e+004, -2.38775164e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.29627365e-002, 8.54618907e-001, 9.14026484e+004, -7.93087110e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.17931443e-002, 8.50559652e-001, 9.26730000e+004, -3.91854681e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 8.53031933e-001, 9.26525234e+004, 1.66636538e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.11151862e-002, 8.55177224e-001, 9.17083438e+004, 5.47965653e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.12106133e-002, 8.51372898e-001, 9.26569063e+004, 3.46717648e-002, 0.00000000e+000, 0.00000000e+000
-1.31215900e-004, -2.20200002e-001, 6.70696318e-001, 8.42218672e+004, 0.00000000e+000, -1.40218258e-001, 0.00000000e+000
3.17499973e-003, -2.20200002e-001, 6.73643053e-001, 8.33778438e+004, 6.74120486e-002, -5.62320910e-002, 0.00000000e+000
3.17499973e-003, -2.20200002e-001, 6.70795083e-001, 8.55198359e+004, 8.86870697e-002, -3.94339003e-002, 0.00000000e+000
3.17499973e-003, -2.17114985e-001, 6.75641298e-001, 8.13114297e+004, 1.57904610e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.15887547e-001, 6.72208011e-001, 8.62696406e+004, 2.11195976e-001, 0.00000000e+000, 0.00000000e+000
-1.58652663e-004, -2.20200002e-001, 6.73574686e-001, 6.93469844e+004, 0.00000000e+000, -2.50994414e-001, 0.00000000e+000
3.17499973e-003, -2.20200002e-001, 6.76421344e-001, 7.62798047e+004, 6.78713471e-002, -9.90812406e-002, 2.75951847e-002
3.17499973e-003, -2.20200002e-001, 6.43718719e-001, 9.16405000e+004, 3.06910072e-002, -5.61796539e-002, 0.00000000e+000
3.17499973e-003, -2.20200002e-001, 6.47651196e-001, 9.07419922e+004, 6.39405549e-002, -7.12121502e-002, 0.00000000e+000
-3.09120864e-004, -2.20200002e-001, 6.39174581e-001, 9.13990391e+004, 0.00000000e+000, -4.30048555e-002, 0.00000000e+000
-3.17499973e-003, -2.20200002e-001, 6.41792119e-001, 9.15754766e+004, -1.83286425e-002, -3.41404192e-002, 0.00000000e+000
3.17499973e-003, -2.20200002e-001, 6.37998283e-001, 9.15866875e+004, 3.78710739e-002, -2.75302604e-002, 0.00000000e+000
3.17499973e-003, -2.16935009e-001, 6.41859770e-001, 9.17182969e+004, 5.61322793e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -2.15676755e-001, 6.45345032e-001, 9.16150781e+004, 8.23992714e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.20200002e-001, 6.35878861e-001, 9.14321641e+004, -3.48042324e-002, -2.61227321e-002, 0.00000000e+000
-3.17499973e-003, -2.17263281e-001, 6.39036238e-001, 9.17661719e+004, -4.87966724e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -2.20200002e-001, 6.39037669e-001, 9.15080469e+004, -1.10037755e-002, -1.53800603e-002, 0.00000000e+000
-2.82460824e-004, -2.20200002e-001, 6.36649251e-001, 9.15174609e+004, 0.00000000e+000, -4.37357612e-002, 0.00000000e+000
3.17499973e-003, -1.74939334e-001, 5.77670813e-001, 7.19782813e+004, 1.55326635e-001, -6.86603785e-003, -8.28476325e-002
-9.80906188e-005, -1.74938694e-001, 5.77670753e-001, 6.36098359e+004, 3.81787260e-008, -3.43456268e-002, -4.14451063e-001
3.17499973e-003, -1.78202093e-001, 5.77941179e-001, 7.28358359e+004, 1.82701528e-001, -1.72081422e-002, -2.07664847e-001
3.17499973e-003, -1.71692908e-001, 5.77401757e-001, 7.26595859e+004, 2.71375030e-001, -2.26062499e-002, -2.72816002e-001
3.17499973e-003, -1.76886231e-001, 5.81670940e-001, 8.63230234e+004, 1.47826970e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.73337996e-001, 5.81633985e-001, 8.68681953e+004, 1.68969691e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.83213547e-001, 5.78356445e-001, 7.08825547e+004, 2.07707778e-001, -1.39427055e-002, -1.68257669e-001
3.17499973e-003, -1.85605794e-001, 5.82768440e-001, 8.66523750e+004, 1.58142984e-001, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -1.81242660e-001, 5.82077622e-001, 8.66225156e+004, 1.51719704e-001, 0.00000000e+000, 0.00000000e+000
1.64862722e-005, -1.82159722e-001, 5.78269124e-001, 6.79047891e+004, -2.43784456e-007, -3.30808051e-002, -3.99214387e-001
3.17499973e-003, -1.86525047e-001, 5.78630865e-001, 6.91786953e+004, 2.33668759e-001, -9.59975738e-003, -1.15852714e-001
-1.42212957e-004, -1.86702162e-001, 5.78645527e-001, 5.94853594e+004, -4.38397677e-007, -4.39338945e-002, -5.30167401e-001
3.17499973e-003, -1.91232592e-001, 5.79020917e-001, 7.06044922e+004, 2.36262187e-001, -3.02651972e-002, -3.65246803e-001
-3.17499973e-003, -1.93071425e-001, 5.79173326e-001, 7.41003906e+004, -1.89497396e-001, -2.22291332e-002, -2.68242359e-001
3.17499973e-003, -1.95397019e-001, 5.79366028e-001, 6.98647578e+004, 1.40284032e-001, -2.92702727e-002, -3.53172630e-001
-3.17499973e-003, -1.89188510e-001, 5.78851581e-001, 7.06529531e+004, -1.23478584e-001, -1.98637862e-002, -2.39752695e-001
3.17499973e-003, -1.95206761e-001, 5.83366573e-001, 8.79670078e+004, 1.51088789e-001, 0.00000000e+000, 0.00000000e+000
-1.19544566e-005, -1.28925890e-001, 5.73857903e-001, 6.22677305e+004, -1.34493405e-006, -3.75730731e-002, -4.53433335e-001
-3.17499973e-003, -1.32094443e-001, 5.74120462e-001, 7.18983672e+004, -2.05248803e-001, -3.49797197e-002, -4.22136098e-001
3.17499973e-003, -1.32088542e-001, 5.74119985e-001, 7.34311953e+004, 2.01229393e-001, -2.22322959e-002, -2.68279374e-001
-3.17499973e-003, -1.28925771e-001, 5.73857903e-001, 7.29349688e+004, -9.97930691e-002, -6.17927313e-003, -7.45623931e-002
-3.17499973e-003, -7.81355202e-002, 8.26254547e-001, 9.43075078e+004, -1.46354428e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.21721628e-002, 8.29716265e-001, 9.41881797e+004, -2.75170039e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.30816105e-002, 8.23247313e-001, 9.43952422e+004, -2.71453094e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 8.19662154e-001, 9.42783281e+004, -1.21876542e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 8.08079958e-001, 9.44926250e+004, -7.27517903e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.09847564e-002, 8.09463680e-001, 9.45975234e+004, -8.61352310e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.19616467e-002, 8.05221915e-001, 9.45338047e+004, -1.45153170e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 8.12859535e-001, 9.46284297e+004, -4.78041871e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 8.01193655e-001, 9.44230156e+004, -9.26250499e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 8.16260576e-001, 9.44517969e+004, -6.46990817e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.22149217e-002, 8.17686319e-001, 9.44276563e+004, -1.71376653e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.21358562e-002, 8.13307106e-001, 9.46714453e+004, -1.02777062e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 8.17172468e-001, 9.45681563e+004, 8.04728922e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.27127099e-002, 8.19518328e-001, 9.43767734e+004, 2.24503875e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.17121267e-002, 8.15390110e-001, 9.46381250e+004, 1.09105688e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 8.11214268e-001, 9.45522969e+004, 7.31595792e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 8.07222128e-001, 9.44703906e+004, 8.24448373e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 8.03276956e-001, 9.45558203e+004, 7.03141093e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.26907009e-002, 8.05038750e-001, 9.46037578e+004, 1.71858072e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.23219195e-002, 8.10535431e-001, 9.45543281e+004, 1.57241374e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 7.68561065e-001, 9.45409766e+004, 5.69166709e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.24607238e-002, 7.66357005e-001, 9.45966641e+004, 1.75294038e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.11073855e-002, 7.70583451e-001, 9.45954375e+004, 8.68436508e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 7.72523642e-001, 9.45448359e+004, 5.14405547e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 7.64553547e-001, 9.44877656e+004, 5.57536399e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 7.97834814e-001, 9.45306016e+004, 8.47417489e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.30478966e-002, 7.95063853e-001, 9.45454766e+004, 2.18095649e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.15359503e-002, 8.00319552e-001, 9.45911328e+004, 1.28217218e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 7.92724788e-001, 9.45607031e+004, 8.99412762e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 7.67580211e-001, 9.45960781e+004, -4.64885961e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.08478296e-002, 7.66031027e-001, 9.46308359e+004, -8.36699735e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.16229731e-002, 7.69475579e-001, 9.45802188e+004, -1.19345374e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 7.72241533e-001, 9.45296016e+004, -7.21705286e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 7.97312975e-001, 9.45070625e+004, -8.12473893e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.22761729e-002, 8.00263047e-001, 9.45463984e+004, -1.60444397e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.28295946e-002, 7.94453979e-001, 9.46332500e+004, -1.83034278e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 7.93274403e-001, 9.45819922e+004, -8.21032003e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 7.77280688e-001, 9.45826953e+004, -8.33040196e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.28204155e-002, 7.79861748e-001, 9.45695469e+004, -1.91293471e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.22983906e-002, 7.74174094e-001, 9.46784063e+004, -1.40819661e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 7.82072008e-001, 9.45471875e+004, -7.60409515e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 7.87494242e-001, 9.47082578e+004, -5.89405792e-003, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.14395100e-002, 7.84664690e-001, 9.46734141e+004, -1.01699689e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.22842121e-002, 7.89048731e-001, 9.47274375e+004, -1.31073520e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 7.76994348e-001, 9.44826094e+004, 7.58274924e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.18192065e-002, 7.74187505e-001, 9.45870625e+004, 1.25239538e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.21550041e-002, 7.79199839e-001, 9.45758125e+004, 1.52076660e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 7.81749368e-001, 9.46186797e+004, 7.40304869e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 7.87922800e-001, 9.45729453e+004, 8.01603775e-003, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.21181983e-002, 7.84336329e-001, 9.46585547e+004, 1.34464903e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.23379159e-002, 7.89282560e-001, 9.46154766e+004, 1.50969168e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.27767551e-002, 6.54647470e-001, 9.35008281e+004, -5.13498560e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.61401111e-002, 6.57675385e-001, 9.35476250e+004, -3.78304906e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 6.49791062e-001, 9.32454844e+004, -3.25399712e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 6.53680563e-001, 9.34153828e+004, 1.36657339e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.13183114e-002, 6.51820958e-001, 9.34056719e+004, 2.65473872e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -8.20414349e-002, 6.55818105e-001, 9.35179453e+004, 3.44534144e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 6.49680376e-001, 9.32377813e+004, 1.73355900e-002, 0.00000000e+000, 0.00000000e+000
3.17499973e-003, -7.81355202e-002, 6.57899439e-001, 9.35471016e+004, 1.90628693e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -7.81355202e-002, 6.07773185e-001, 9.18581484e+004, -2.23384351e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.06462094e-002, 6.09312057e-001, 9.19207500e+004, -3.32036875e-002, 0.00000000e+000, 0.00000000e+000
-3.17499973e-003, -8.18709135e-002, 6.05341077e-001, 9.17308672e+004, -6.04377538e-002, 0.00000000e+000, 0.00000000e+000
